A,B,C,D,E,score
0.25000829,0.9216807,0.070118785,0.17079604,0.047077954,68.29196
0.47049612,0.75132126,0.21688402,0.9012721,0.45097786,83.83354
0.8513061,0.70716083,0.7036682,0.74081314,0.89401174,72.04898
0.793566,0.6765625,0.3631494,0.23386955,0.45856273,74.65169
0.92010397,0.14645225,0.9545269,0.03375441,0.27851468,65.89978
0.13205075,0.9683676,0.16937959,0.6032952,0.16419232,71.75886
0.97023547,0.86682636,0.5480314,0.7658994,0.0741328,74.60661
0.4266854,0.80145603,0.9074859,0.81544816,0.67527556,70.22827
0.4753183,0.901332,0.06990057,0.7960203,0.40320957,80.87633
0.8409578,0.681606,0.38816583,0.0098413825,0.08387482,69.058426
0.9442745,0.11869973,0.671066,0.022210956,0.73620695,66.21315
0.19319677,0.7554078,0.015375912,0.44791383,0.5093156,73.08591
0.15950465,0.7970937,0.38013446,0.9107017,0.1255567,73.2159
0.7659108,0.27304465,0.9245465,0.04298693,0.82904774,65.82051
0.26219833,0.92368007,0.15593177,0.50505495,0.2660228,73.52174
0.21039337,0.5074323,0.8301431,0.055323005,0.1314432,66.093155
0.94315565,0.8064116,0.34733862,0.19428676,0.14576405,72.053604
0.15366924,0.9560782,0.851263,0.9426933,0.32677305,68.1599
0.014419019,0.7392212,0.92141026,0.2696243,0.1630013,65.09595
0.68131524,0.767839,0.20059448,0.68003285,0.6975249,81.847595
0.9570334,0.0147586465,0.15679419,0.9154069,0.3857414,73.31692
0.41667932,0.9829219,0.6369932,0.31922227,0.63628095,69.685486
0.96897477,0.9904808,0.78430724,0.8994001,0.501549,71.485916
0.5324169,0.6343505,0.70630103,0.19264251,0.92957777,67.83862
0.41861904,0.5766541,0.3138901,0.764652,0.33601993,83.839005
0.4921419,0.37589508,0.0013385415,0.17004299,0.23120147,71.23649
0.19097346,0.27681357,0.31928813,0.34211195,0.50927913,71.08881
0.45278466,0.37247103,0.65784144,0.46624422,0.30902106,74.08154
0.65417063,0.1834414,0.35317367,0.6656653,0.7843657,74.41803
0.44899935,0.17842466,0.7091728,0.17034703,0.5913337,67.88446
0.46518373,0.35699147,0.2848416,0.08878732,0.34246618,71.042175
0.9664374,0.75391746,0.73374087,0.5596668,0.58222616,73.28206
0.2827646,0.618318,0.32996672,0.82158816,0.49107778,78.91478
0.07581991,0.2781489,0.4127646,0.08837682,0.02042991,65.97894
0.4243139,0.0072894692,0.4455945,0.6189503,0.86731416,70.00883
0.42251384,0.014054835,0.13582069,0.64316857,0.111335576,72.28769
0.3815421,0.77945936,0.05872625,0.22489089,0.37037742,72.828766
0.72402304,0.93460286,0.54435533,0.42073524,0.4975024,74.47406
0.9863334,0.9101287,0.884258,0.90892833,0.94202185,67.554504
0.5531351,0.98155975,0.78209835,0.47719264,0.6499834,70.31226
0.21878666,0.3972414,0.09686065,0.76910573,0.1990447,75.45122
0.30640012,0.06535941,0.6318852,0.91793466,0.19950217,70.239746
0.030112803,0.35365617,0.9198188,0.5053278,0.18785238,66.87896
0.87854064,0.7511346,0.08726591,0.5277923,0.11854792,78.89873
0.72539824,0.4272238,0.56249535,0.7611868,0.8152984,75.30916
0.8782214,0.8520454,0.20694882,0.36805862,0.050589204,74.06067
0.28487116,0.19725549,0.8861624,0.3798136,0.1347152,66.90764
0.16986251,0.44294775,0.61276567,0.52515185,0.4881217,71.73076
0.8175506,0.654595,0.09035826,0.9071843,0.7016249,81.73499
0.23698485,0.825741,0.85911995,0.09481269,0.8312925,65.457306
0.08746135,0.62184864,0.05480647,0.91153157,0.92064357,70.417145
0.29898596,0.37796217,0.012906611,0.65093946,0.8123798,73.61017
0.58328944,0.2730685,0.8561904,0.8689264,0.5424231,71.24486
0.75326765,0.43777233,0.90742725,0.6339026,0.6129235,71.0689
0.64481425,0.61942077,0.99696106,0.8015106,0.98197263,68.30746
0.9600012,0.854553,0.18609929,0.362975,0.7056325,73.4859
0.03875065,0.26381034,0.27766025,0.6032819,0.24025053,70.64115
0.7280678,0.97173667,0.3730083,0.89930665,0.27168,79.48796
0.05289483,0.1106081,0.02032262,0.25332284,0.7440587,67.552
0.82686406,0.54840267,0.48771614,0.67233163,0.9670387,73.22911
0.32015574,0.061888993,0.35549772,0.96933526,0.04503405,70.60009
0.70815915,0.93870825,0.10641408,0.12994152,0.5501117,72.250244
0.69402313,0.91683954,0.113995194,0.04798627,0.43616784,70.26723
0.32930082,0.38799012,0.3719628,0.13040239,0.048930645,69.36334
0.09793323,0.027943254,0.051545024,0.12788588,0.9580509,65.38492
0.99736094,0.19764823,0.80085045,0.25802433,0.40981817,68.114395
0.16808629,0.13086528,0.8831141,0.5379587,0.37944627,66.74185
0.46770066,0.72434247,0.023842812,0.0069521666,0.29478258,69.70062
0.65644336,0.5466511,0.08160359,0.8138276,0.79672045,79.902725
0.4673766,0.016584039,0.9405578,0.2919519,0.3128674,66.29318
0.5381911,0.81781924,0.27210277,0.9909623,0.16493857,80.0378
0.31529653,0.49019843,0.4756825,0.8137658,0.072273076,74.9698
0.9554137,0.31444305,0.08050829,0.72682667,0.43176132,80.179634
0.3476513,0.5340406,0.038256884,0.99340665,0.2992208,78.68956
0.83818483,0.37444592,0.95521927,0.70053244,0.9592355,67.3898
0.89109915,0.83583075,0.595037,0.24694616,0.81551075,69.86888
0.25278258,0.39590377,0.76558113,0.009423792,0.2862842,66.14287
0.88624173,0.0062068105,0.7179923,0.7074723,0.415442,70.56671
0.73398745,0.65183985,0.3792402,0.9419736,0.2030186,83.65312
0.5175072,0.551802,0.9142194,0.41940737,0.31371325,69.83687
0.6501719,0.5591605,0.53611434,0.475451,0.3833987,78.01338
0.4321742,0.27273595,0.93105286,0.17074758,0.97137594,65.25145
0.96141654,0.7257062,0.5963556,0.69492245,0.875981,72.6222
0.4211666,0.028877378,0.54496104,0.6689143,0.52622,71.77261
0.66787094,0.688359,0.22991091,0.5730514,0.656405,82.19618
0.012844205,0.56601495,0.6753072,0.17670333,0.08237624,65.9138
0.7932162,0.9212107,0.6597159,0.7437544,0.22071075,75.51706
0.28844512,0.9104888,0.42712176,0.31993914,0.06295222,70.33865
0.014115334,0.26256156,0.9276981,0.7314206,0.92020476,65.68222
0.15676486,0.5670918,0.17497098,0.6476427,0.35304505,76.09134
0.23142451,0.68773854,0.4956969,0.18872476,0.8791479,68.11914
0.8806628,0.6076897,0.5605376,0.6129829,0.24290901,78.93718
0.7281817,0.8306826,0.7630722,0.5699667,0.91490734,69.898186
0.45410734,0.6023629,0.51491624,0.47889483,0.09382683,75.26965
0.69576865,0.31467664,0.736173,0.32540375,0.06670302,69.77039
0.23187566,0.38330722,0.8268057,0.4610222,0.20544237,68.781975
0.8426477,0.023818076,0.37092257,0.33525437,0.70604855,70.184494
0.3450474,0.6056801,0.26781923,0.12086773,0.60610473,70.6982
0.6461883,0.90344644,0.80593204,0.23208815,0.96163565,66.929886
0.12259698,0.59633493,0.8774083,0.91759175,0.39020616,69.48137
0.715436,0.46679175,0.64237976,0.29332703,0.21972364,72.01812
0.94544923,0.091340125,0.14168197,0.13372332,0.90280575,67.63176
0.048537135,0.20176929,0.27273816,0.81020606,0.111272275,69.99437
0.16740519,0.40969843,0.55188185,0.36436576,0.18391609,69.96059
0.4617712,0.89051646,0.47733206,0.64561754,0.80122536,74.514534
0.069488704,0.33896083,0.38598657,0.38774663,0.77755266,68.60095
0.36936355,0.10945946,0.9345231,0.7248464,0.07627994,67.65175
0.99795353,0.42214197,0.10408604,0.52203035,0.13848197,77.01549
0.35885394,0.016975522,0.08764845,0.8487107,0.764624,71.22378
0.06502509,0.5504133,0.98669094,0.7851936,0.95098424,65.657166
0.52708536,0.2089042,0.2732085,0.31334227,0.7708774,71.79849
0.33252627,0.93698764,0.43652624,0.26950735,0.6591828,70.525734
0.1488626,0.24348354,0.06539327,0.3223228,0.42203015,70.05413
0.46426433,0.30295438,0.83510125,0.2589094,0.3566326,68.58803
0.28003353,0.8437583,0.30264568,0.28478873,0.42793483,72.83121
0.36052352,0.2374785,0.029409349,0.19144732,0.3219067,70.6518
0.82626253,0.56691796,0.18720335,0.28386158,0.49319023,77.04236
0.28763437,0.80060095,0.96253586,0.52878624,0.4391899,68.4562
0.6980238,0.88944834,0.1878447,0.503791,0.6132271,78.47244
0.48026723,0.36158484,0.9942283,0.27999777,0.16527021,67.69466
0.7377746,0.038263917,0.7629693,0.23923051,0.9327135,65.651566
0.25139457,0.9870396,0.87751955,0.04319322,0.6719401,65.29367
0.19382203,0.027014077,0.27906758,0.7142787,0.5508544,70.8772
0.21272188,0.59776986,0.010188878,0.1270802,0.5086915,70.09969
0.16993845,0.8967411,0.07565069,0.9415316,0.27735454,73.7743
0.20346564,0.92798686,0.3073119,0.5513704,0.12594336,72.44833
0.5789155,0.17115486,0.37650973,0.06139368,0.38637644,69.56309
0.35640633,0.14955801,0.1896283,0.20599192,0.46877426,69.96284
0.468323,0.6699165,0.24571693,0.45982862,0.68698925,76.893456
0.9516702,0.8722413,0.029739559,0.032678902,0.99124616,66.84529
0.7094994,0.8103526,0.6406583,0.8442508,0.509332,77.08811
0.5801008,0.2568096,0.13922536,0.026499271,0.13887084,69.08864
0.7935571,0.5660178,0.87121373,0.30348527,0.360408,70.42532
0.4054135,0.61249393,0.32520622,0.41499543,0.233895,76.383804
0.31836295,0.50008976,0.8978199,0.46573234,0.7129334,68.70755
0.423629,0.5840562,0.4895841,0.56082577,0.08485228,75.61589
0.6584046,0.23741502,0.46932846,0.26868397,0.02238059,70.54976
0.30212903,0.35918915,0.65302485,0.77584624,0.8974811,70.9675
0.011965513,0.6179134,0.68439966,0.3802545,0.5098947,67.95344
0.9672321,0.47998267,0.4061675,0.13929355,0.4849962,71.59444
0.4924522,0.13514924,0.7669434,0.46351457,0.7097638,69.404755
0.46263224,0.9749527,0.6136618,0.80935293,0.7879652,71.9839
0.66943836,0.49758488,0.14800268,0.93799126,0.051479638,80.44122
0.35457134,0.506274,0.75499475,0.30746484,0.6632645,69.64659
0.16321701,0.19955754,0.5528889,0.46220773,0.8773384,67.954254
0.9953097,0.120039105,0.49396652,0.36210793,0.50878507,70.59658
0.09524608,0.6922784,0.25073105,0.44703734,0.44990093,72.28796
0.2088167,0.34613168,0.9477354,0.014221549,0.47400832,64.71351
0.64645696,0.07549626,0.88710743,0.9438354,0.6326001,68.5636
0.648461,0.9913188,0.7068216,0.7718094,0.890666,70.77327
0.7135849,0.57467604,0.39219254,0.18814874,0.8132234,71.21748
0.10761869,0.6352702,0.8410611,0.97430503,0.37316024,69.37109
0.60684747,0.621248,0.6198475,0.4755146,0.36213803,76.370316
0.574107,0.38196605,0.9388423,0.333919,0.970242,66.72673
0.15062702,0.05751556,0.92391455,0.06413543,0.756648,64.19536
0.5800965,0.3433392,0.104243934,0.8348294,0.038578153,78.83507
0.38483334,0.67430466,0.31294107,0.9593011,0.1290043,78.37654
0.2416097,0.55924815,0.72278774,0.27956742,0.007716775,68.84842
0.04627925,0.9245156,0.98995537,0.8411695,0.4331823,66.437904
0.5627272,0.01565367,0.33021343,0.46514714,0.44912452,72.506996
0.4348638,0.9313893,0.63876045,0.7844164,0.66954035,73.15384
0.6332613,0.86820114,0.3015396,0.7915955,0.25699335,82.92149
0.679257,0.8938214,0.69127035,0.83607787,0.68866473,73.77399
0.24255598,0.7242744,0.44941056,0.09643006,0.7079468,69.73136
0.60547304,0.97792894,0.22817886,0.3778901,0.78380734,72.937836
0.56259525,0.3624575,0.13478667,0.3529911,0.89401084,72.1095
0.21230054,0.44175917,0.6611362,0.48644757,0.97823715,68.89722
0.27264446,0.16083771,0.22430342,0.08281809,0.9336895,66.17134
0.970282,0.35281688,0.33526176,0.78352594,0.12388009,78.1962
0.36229384,0.6287624,0.8144308,0.7853452,0.29064405,72.5341
0.3676561,0.91552913,0.5633992,0.6623075,0.19337344,74.13389
0.1470989,0.2884444,0.31696904,0.8495365,0.7369563,72.33789
0.3655607,0.4360742,0.2810377,0.20667732,0.5990181,71.56036
0.10343683,0.7334775,0.58896035,0.23461348,0.10161376,67.6086
0.80887634,0.98564786,0.39256024,0.710427,0.1677159,76.949066
0.89918095,0.59145886,0.5030898,0.16915852,0.09205377,70.85047
0.87386125,0.948092,0.4356764,0.5109572,0.08072293,73.76169
0.35023165,0.3867752,0.5357085,0.07046372,0.88965374,67.94912
0.6071665,0.013456821,0.5454312,0.8332047,0.96710265,69.24838
0.6876573,0.6869025,0.102826476,0.16563499,0.90428793,70.16405
0.5931336,0.20619118,0.24061882,0.39629936,0.013099015,72.56841
0.7787343,0.27856398,0.5865323,0.79730856,0.8513647,72.79361
0.53984815,0.5327044,0.5084695,0.57927716,0.8987746,73.77458
0.48237592,0.44853956,0.29225832,0.40752333,0.2880134,78.390945
0.3402198,0.001167059,0.6528053,0.5574497,0.22900373,69.31622
0.72740746,0.16875559,0.89737433,0.73694855,0.87429434,68.6485
0.21571618,0.5491501,0.16724306,0.58471894,0.26935267,76.594986
0.85496724,0.0029248595,0.0431903,0.6443793,0.9539232,70.15916
0.56215644,0.012953579,0.21584886,0.17758125,0.66751915,68.42386
0.91053456,0.01472342,0.19640958,0.0030899644,0.46136427,68.32883
0.97455263,0.62661934,0.6226548,0.382487,0.6521027,73.03969
0.5214497,0.5264202,0.5848151,0.30504495,0.5956764,72.641785
0.8328311,0.07479924,0.6405258,0.49909377,0.9386149,68.28286
0.20542079,0.73292154,0.48481542,0.84590876,0.5664044,74.193146
0.71907264,0.4767025,0.06960952,0.75186145,0.5587784,86.10952
0.08523148,0.43959332,0.21107823,0.86431897,0.06773484,72.51963
0.8178606,0.18781,0.013287842,0.73947704,0.52087384,78.43196
0.29600435,0.82058114,0.8748814,0.84100074,0.9488168,68.08455
0.116782665,0.69696295,0.34460455,0.13379478,0.5669857,68.85333
0.07092047,0.6607942,0.9934547,0.567992,0.0134417415,66.174484
0.7004257,0.102274895,0.32035053,0.8311111,0.3659662,77.98239
0.68755054,0.7371847,0.51866525,0.27727908,0.39049566,73.80522
0.0052493215,0.77827066,0.42390722,0.44655126,0.13990736,69.17359
0.2955144,0.56588686,0.80877256,0.6151012,0.86647165,69.72298
0.53711754,0.026969671,0.09209931,0.057474554,0.39063,67.71854
0.5400387,0.7888458,0.059836507,0.098799884,0.7384815,70.48541
0.07066417,0.17275453,0.5860304,0.87020826,0.7939057,68.40817
0.8747945,0.07793164,0.16800678,0.42471015,0.16809392,72.51778
0.27144653,0.5935581,0.707039,0.046939373,0.2288661,67.12379
0.029561222,0.8155863,0.5980659,0.25478208,0.3905238,68.76497
0.8860054,0.8066826,0.26260078,0.29769963,0.35999614,75.495926
0.8748639,0.84309036,0.642678,0.049797535,0.23599511,68.12336
0.26112497,0.27438176,0.17133015,0.4245841,0.40299785,73.41403
0.82190996,0.48899287,0.058336318,0.6109606,0.43222666,84.640076
0.26460415,0.37359512,0.93944377,0.93099433,0.53134465,68.63231
0.010038137,0.79205465,0.43074405,0.15401006,0.51942885,67.411514
0.76099956,0.2267124,0.1715343,0.394899,0.37894434,76.29284
0.36816227,0.628115,0.80263543,0.26145864,0.49764925,69.63206
0.71198833,0.097866714,0.7465865,0.07073045,0.8531113,65.970634
0.004268229,0.039164007,0.6656839,0.61002594,0.12556499,66.84506
0.8078159,0.9850976,0.52860606,0.48957884,0.22967333,73.88238
0.24202669,0.986849,0.6803313,0.21970487,0.415388,68.09807
0.52754,0.573446,0.7535117,0.4875654,0.7306997,72.16257
0.64935,0.11251116,0.5119629,0.31742626,0.87091804,69.214874
0.43730366,0.8543082,0.21237338,0.6258065,0.16922551,78.02167
0.82902586,0.6390023,0.45285702,0.46999747,0.3216852,79.07091
0.635947,0.155801,0.21828383,0.33038723,0.69041204,71.92917
0.6897589,0.882467,0.019463956,0.705537,0.75991195,77.779236
0.36258787,0.24011123,0.20159006,0.9212478,0.8624122,74.03117
0.11512023,0.22051233,0.4128697,0.35786062,0.06540352,68.803925
0.12193918,0.8732297,0.11413038,0.35108042,0.092839,70.74014
0.1723643,0.576298,0.5612028,0.118468165,0.39421785,68.45141
0.13794428,0.04707247,0.7318646,0.082944155,0.7865658,64.24225
0.4899425,0.79587317,0.6227128,0.4872139,0.7763158,72.46501
0.47286844,0.55964977,0.23263335,0.03755331,0.02171725,69.16347
0.380601,0.8300437,0.14219648,0.58984935,0.38445818,78.71178
0.93781936,0.25576228,0.47161585,0.2637841,0.050683856,70.245575
0.9128601,0.08384043,0.52900225,0.27011746,0.5198687,70.39127
0.5174444,0.6224627,0.16009504,0.62343144,0.93873465,74.978836
0.6514802,0.035049736,0.7511263,0.24056292,0.37313014,67.82059
0.82923573,0.68577087,0.2749043,0.44893622,0.9073296,73.57327
0.83944625,0.83898336,0.44321775,0.5061078,0.87640715,73.09491
0.017812908,0.45553207,0.7412277,0.022655725,0.783635,64.378525
0.38643986,0.3347466,0.5453797,0.11357039,0.26014084,68.82207
0.97540975,0.19488877,0.5460307,0.63545877,0.8693673,70.82486
0.7823381,0.36386943,0.62867415,0.83160394,0.598633,76.65362
0.26986068,0.1793117,0.4909085,0.36156166,0.1456694,69.74666
0.9936191,0.17576343,0.055018008,0.50129247,0.27860063,74.609634
0.7752833,0.3425628,0.9189634,0.8217907,0.9634655,67.62913
0.6931626,0.26619428,0.32158822,0.22281545,0.004658997,72.10861
0.7443599,0.4561013,0.107308984,0.33247906,0.38641852,77.21329
0.26619905,0.38141876,0.5999548,0.14988536,0.9587593,66.81833
0.7670645,0.39998442,0.12080425,0.8401479,0.14309096,82.04009
0.70767933,0.76497006,0.24970835,0.26461637,0.022942841,72.65132
0.589958,0.44640642,0.35974252,0.7244393,0.9728052,74.09945
0.64250284,0.7605535,0.706682,0.6388099,0.8213137,72.63389
0.8065104,0.47645462,0.38512087,0.23111945,0.353759,74.22888
0.3962347,0.9140004,0.88242847,0.8478217,0.04741347,68.9359
0.8302452,0.418648,0.40068078,0.387105,0.4904039,76.997284
0.68568563,0.7269582,0.9905098,0.40053838,0.7757128,68.12081
0.7088971,0.5956156,0.24649125,0.59176517,0.2913888,86.2372
0.7051366,0.3941424,0.8033753,0.5024325,0.9548516,69.36332
0.96397036,0.3411594,0.40620124,0.58222705,0.70254225,75.723335
0.8487712,0.013894379,0.13466734,0.39568084,0.56040484,71.93645
0.73017,0.4485854,0.31357336,0.7488006,0.7250304,81.35451
0.18806267,0.68107915,0.61311966,0.8761697,0.4622953,73.02516
0.43867707,0.18079686,0.25107634,0.16762954,0.8759087,68.08215
0.72488636,0.124542296,0.6121533,0.07528049,0.4032755,67.95647
0.9777006,0.90752065,0.8422854,0.8918161,0.24628621,72.524765
0.38091803,0.3279224,0.7257324,0.07476896,0.28234756,67.78517
0.6495346,0.76959497,0.9065299,0.4077261,0.40819734,70.14876
0.8607494,0.2300157,0.8900006,0.7819866,0.19292903,70.0898
0.5596287,0.04898411,0.99004406,0.77913725,0.48639238,68.063774
0.50940704,0.23885667,0.16906351,0.4800701,0.271465,76.64843
0.1939069,0.99547195,0.3214183,0.0015797615,0.1601916,67.2959
0.15939963,0.33582932,0.06697261,0.082957685,0.06733996,67.236336
0.6100966,0.20935124,0.93674713,0.94031477,0.45983535,70.27341
0.30941916,0.7342735,0.1866684,0.959421,0.5181211,78.649666
0.87160575,0.56737727,0.8546501,0.5231516,0.08050114,70.50173
0.4112224,0.0885728,0.81390256,0.57984394,0.28841448,69.1205
0.19936758,0.6481188,0.4659204,0.48506993,0.76633525,71.394165
0.28018296,0.60107714,0.098529816,0.1705991,0.68061775,70.51379
0.18472695,0.2491293,0.70860505,0.7528656,0.1351605,69.481705
0.6215415,0.8903443,0.36109048,0.98549205,0.7838647,75.94593
0.19812423,0.008295894,0.35892987,0.7436886,0.518347,70.57155
0.599515,0.88028586,0.33114117,0.1834482,0.32680774,72.437836
0.7197359,0.4052739,0.18479872,0.8050617,0.32214785,87.18008
0.7857359,0.24408329,0.81509835,0.42805815,0.09781647,69.946304
0.58382756,0.29350466,0.49599332,0.92102754,0.2890563,78.64395
0.7433042,0.2208358,0.66097873,0.08872974,0.57929146,68.12428
0.17866981,0.55080813,0.30435133,0.18460763,0.95263135,67.82045
0.81004757,0.19303763,0.03162688,0.94712144,0.24760664,77.26756
0.54827946,0.03379774,0.2862792,0.054442585,0.53922206,67.79064
0.34131998,0.6232129,0.9123067,0.3094204,0.24642992,68.545235
0.4605735,0.40857172,0.506247,0.092258215,0.80436194,69.017235
0.870755,0.22287685,0.2569734,0.9584229,0.618093,77.628876
0.59275687,0.5291482,0.81920105,0.9722199,0.3592373,73.11224
0.09430426,0.021520734,0.16683817,0.91078854,0.8448003,68.31076
0.975928,0.2074706,0.5670606,0.0027639866,0.8557036,67.5804
0.84906614,0.2958063,0.8861299,0.52154875,0.7198432,69.43967
0.47032076,0.43986624,0.36457705,0.5358867,0.86434853,73.95026
0.01273042,0.4045629,0.22002143,0.86813676,0.9316782,68.62236
0.71457523,0.43014663,0.99288505,0.92146105,0.8451196,68.33443
0.9469658,0.15505284,0.9644982,0.33542562,0.07648313,66.57063
0.76028097,0.442877,0.057890117,0.19564325,0.7641334,72.39122
0.3544187,0.66057986,0.60633403,0.09335524,0.059836864,68.44002
0.13568872,0.44454432,0.43861562,0.51773286,0.9018113,69.53737
0.96816105,0.9058371,0.29992974,0.90334153,0.7530208,75.86482
0.33130366,0.90807736,0.7267124,0.09348053,0.3578031,67.75955
0.3118348,0.68909055,0.6345702,0.45520246,0.15678942,72.42168
0.26934278,0.8628144,0.24793321,0.9844023,0.8669232,72.28807
0.019486547,0.2883994,0.6607516,0.66191596,0.9412737,66.86769
0.7611808,0.88909835,0.057210624,0.3471871,0.4274233,76.1126
0.8105887,0.99614084,0.771742,0.94519013,0.040916324,70.63312
0.16227007,0.2666313,0.0007442832,0.84017116,0.95663106,69.35419
0.27598095,0.65669495,0.58025646,0.32314342,0.5027755,71.41315
0.03735453,0.16537899,0.22140819,0.63696456,0.19540644,69.795654
0.16224039,0.7673144,0.39235187,0.64597505,0.23400915,73.67871
0.09459311,0.90695554,0.7743304,0.3954252,0.71942407,67.33136
0.94308764,0.73110336,0.7652147,0.66710365,0.44763893,73.52362
0.6607838,0.7959357,0.27075762,0.7173467,0.237477,84.477394
0.48594868,0.023766398,0.4063452,0.9514053,0.97799146,70.34172
